cruise,cast,depth,dataset,pid,sample_time,ifcb,ml_analyzed,latitude,longitude,niskin,sample_type,n_images,tag1,tag2,tag3,tag4,tag5,comment_summary,trigger_selection,skip,km2coast,matdate,datetime,temperature,salinity,season,Copepod_nauplii,Phaeocystis_debris,Thalassiosira_TAG_external_detritus,bead,bubble,camera_spot,detritus,detritus_transparent,fecal_pellet,fiber,fiber_TAG_external_detritus,pollen,shellfish_larvae,zooplankton,date,sigma_00,sigma_11,oxsatmm_kg,sbeox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,svcm,svcm1,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,par,cpar,depsm,latitude_btl,longitude_btl,salinity_max,nearest_station,station_distance,sigma_t00,sigma_t11,sbox0mm_kg,oxsolmm_kg,times,scan,sbeox0ml_l,wetcdom,cstarat0,upoly0,v7,timej,t2_t190c,v0,v1,v2,altm,v3,v4,v5,cstartr0,v6,sbox1mm_kg,sbeox1v,c2_c1s_m,salinity_range,year,month,week,doy,hour,day,Acanthoica,Akashiwo,Alexandrium,Amoeba,Amphidinium,Amylax,Apedinella,Asterionellopsis,Bacillaria,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia,Cerataulina,Chaetoceros,Chrysochromulina,Corethron,Corymbellus,Coscinodiscus,Cylindrotheca,Dactyliosolen,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophysis,Ditylum,Emiliania,Ephemera,Eucampia,Euglena,Euplotes,Eutintinnus,Favella,Gonyaulax,Guinardia,Gyrodinium,Hemiaulus,Heterocapsa,Karenia,Katodinium/Torodinium,Kryptoperidinium,Laboea,Lauderia,Leegaardiella,Leptocylindrus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia,Paratontonia,Parvicorbicula,Pelagostrobilidium,Phaeocystis,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella,Pyramimonas,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella,Stephanopyxis,Strombidium,Syracosphaera,Thalassionema,Thalassiosira,Tiarina,Tintinnidium,Tintinnopsis,Tontonia,Trichodesmium,Tripos,Vicicitus,Warnowia,unknown Acantharia,unknown Bacillariophyceae,unknown Ciliophora,unknown Coccolithophyceae,unknown Cryptophyta,unknown Dinophyceae,unknown Flagellates,unknown Tintinnina
EN695,2,2.907,NESLTER_transect,D20230112T055831_IFCB102,2023-01-12 03:50:05+00:00,102,2.47909573333333,40.36812,-70.88768,18.0,cast,4335,none,,,,,,3,0,128.1588632576,738898.159780093,12-Jan-2023 03:50:05,10.4223,33.5872,JFM,0,4,3,11,0,0,1558,247,4,168,2,1,0,0,2023-01-12 03:50:05+00:00,,,274.99712,,10.4219,10.4212,33.5872,33.5862,,,1489.67,1489.67,2.929,10.4223,10.4215,3.709413,3.709243,2.4,1.3175,,3.704,4.0875,110.35,2.907,40.36812,-70.88768,35.3001,L6,0.6518142472566535,25.7768,25.7762,267.888,,1298.208,31158.0,,,0.6813,,0.0,12.159771,-0.0008,4.3722,0.2796,4.542,90.84,1.6092,2.3997,2.1978,,0.4028,270.324,2.1981,,35-36,2023,1,2.0,12.0,3.0,12,16,0,0,24,8,0,0,0,4,0,0,0,20,6,2,14,8,26,0,2,129,2,6,4,0,0,2,0,0,0,0,0,2,0,0,2,0,22,0,0,401,34,4,0,0,4,0,14,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0,4,2,6,0,0,89,4,44,0,12,0,0,0,6,20,65,0,0,0,2,4,6,0,0,0,448,10,8,1547,67,0,2
EN695,2,25.185,NESLTER_transect,D20230112T043841_IFCB102,2023-01-12 03:46:43+00:00,102,2.4453126875,40.36735,-70.88732,11.0,cast,3984,none,,,,,,3,0,128.247631872,738898.15744213,12-Jan-2023 03:46:43,10.419,33.5866,JFM,0,0,2,26,0,1,1446,141,1,33,5,0,0,0,2023-01-12 03:46:43+00:00,,,275.01771,,10.416,10.4155,33.5866,33.5858,,,1490.03,1490.03,25.382,10.419,10.4185,3.710045,3.709923,2.3947,1.6315,,3.704,1e-12,2.6998e-11,25.185,40.36735,-70.88732,35.3001,L6,0.5646529245057658,25.7769,25.7764,267.933,,1096.875,26326.0,,,0.679,,0.0,12.157441,-0.0005,4.3746,0.3319,3.425,68.5,0.0037,2.3944,2.1938,,0.3711,270.485,2.1941,,35-36,2023,1,2.0,12.0,3.0,12,8,0,0,20,4,0,2,0,0,0,0,0,8,8,0,20,8,8,2,0,117,2,6,4,0,0,0,2,2,0,0,0,0,0,0,6,0,25,0,0,393,22,2,2,0,2,0,10,0,0,2,2,0,2,0,0,0,0,0,0,0,4,0,6,2,0,0,0,141,4,45,0,14,0,0,0,6,10,61,0,0,0,0,0,0,0,4,0,301,4,10,1159,63,0,0
EN695,2,50.359,NESLTER_transect,D20230112T043646_IFCB109,2023-01-12 03:40:48+00:00,109,3.71345412916667,40.36606,-70.88654,4.0,cast,3371,none,,,,,,3,0,128.4032427264,738898.153333333,12-Jan-2023 03:40:48,13.5813,34.6988,JFM,0,0,3,50,0,2,5037,152,14,126,20,0,0,0,2023-01-12 03:40:48+00:00,,,255.29967,,13.5741,13.5731,34.6988,34.6981,,,1502.6,1502.59,50.755,13.5813,13.5802,4.123185,4.123007,2.104,0.2364,,3.704,1e-12,2.6998e-11,50.359,40.36606,-70.88654,35.3001,L6,0.4118994853463169,26.0414,26.041,210.144,,741.875,17806.0,,,0.7331,,0.0,12.153332,-0.0011,4.3167,0.0994,2.1692,43.38,0.004,2.1037,1.9342,,0.5021,212.368,1.9344,,35-36,2023,1,2.0,12.0,3.0,12,0,0,0,9,0,1,1,0,0,0,0,0,1,3,3,9,1,7,0,4,51,0,1,0,0,0,1,0,0,0,3,1,1,0,0,4,0,11,1,0,167,62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5,1,13,0,0,0,108,42,26,0,0,0,4,0,0,0,0,0,148,0,26,105,13,4,0
EN695,3,3.741,NESLTER_transect,D20230112T075033_IFCB102,2023-01-12 07:13:56+00:00,102,3.4053402125,40.05058,-70.88078,21.0,cast,2531,none,,,,,,3,0,159.9318305536,738898.301342593,12-Jan-2023 07:13:56,13.6378,34.8463,JFM,0,1,1,7,0,0,1283,118,2,84,8,0,0,0,2023-01-12 07:13:56+00:00,,,254.74439,,13.6373,13.6383,34.8463,34.8459,,,1502.18,1502.18,3.77,13.6378,13.6389,4.142258,4.142319,2.351,0.7605,,3.704,0.059086,1.5952,3.741,40.05058,-70.88078,36.064,L9,0.572658918237691,26.1438,26.1434,240.293,,1877.833,45069.0,,,0.5997,,0.0,12.301341,0.001,4.4611,0.1867,0.015,0.3,0.1869,2.3502,2.1626,,0.3451,244.117,2.1633,,>36,2023,1,2.0,12.0,7.0,12,7,0,0,35,0,0,0,0,0,0,0,0,12,1,0,10,3,7,0,3,91,1,3,6,0,0,1,1,0,1,0,0,0,0,0,3,0,9,3,0,208,16,3,0,0,0,1,7,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,51,0,6,1,6,0,0,1,7,6,32,0,0,0,1,0,0,0,0,0,233,10,12,470,46,0,3
EN695,3,39.754,NESLTER_transect,D20230112T075142_IFCB109,2023-01-12 07:09:33+00:00,109,4.17246265416667,40.05002,-70.88098,16.0,cast,2216,none,,,,,,3,0,159.9780236544,738898.298298611,12-Jan-2023 07:09:33,13.997,34.9538,JFM,0,3,4,76,0,1,931,37,7,20,1,0,0,1,2023-01-12 07:09:33+00:00,,,252.70273,,13.9912,13.9926,34.9538,34.9534,,,1504.07,1504.08,40.065,13.997,13.9984,4.190295,4.190387,2.3301,0.6786,,3.704,1e-12,2.6998e-11,39.754,40.05002,-70.88098,36.064,L9,0.5086767795813142,26.1521,26.1514,236.706,,1614.625,38752.0,,,0.5872,,0.0,12.298294,0.0014,4.4749,0.1731,0.6237,12.47,0.0052,2.3292,2.1416,,0.3636,239.945,2.1424,,>36,2023,1,2.0,12.0,7.0,12,14,0,0,10,4,2,8,0,0,0,0,0,4,5,1,14,5,2,0,1,26,0,2,6,1,0,2,1,1,1,0,0,0,0,0,2,1,1,1,0,270,30,2,1,0,2,0,5,1,0,1,6,0,4,0,0,0,0,0,2,0,1,0,1,0,4,4,1,115,1,5,0,8,0,0,0,68,0,47,0,0,0,1,0,0,0,4,1,60,2,13,427,40,6,0
EN695,4,2.911,NESLTER_transect,D20230112T103734_IFCB102,2023-01-12 10:02:55+00:00,102,3.84965014583333,39.95044,-70.87368,20.0,cast,2013,none,,,,,,3,0,169.81056,738898.41869213,12-Jan-2023 10:02:55,15.3401,35.3428,JFM,0,6,2,6,0,0,822,131,1,56,4,0,0,0,2023-01-12 10:02:55+00:00,,,245.34399,,15.3396,15.3401,35.3428,35.342,,,1508.19,1508.19,2.933,15.3401,15.3406,4.363198,4.36316,2.3364,0.5563,,3.704,3.8701,104.48,2.911,39.95044,-70.87368,35.9207,L10,1.4211421969329003,26.1609,26.1601,229.59,,2711.375,65074.0,,,0.5539,,0.0,12.418685,0.0005,4.5118,0.1527,0.0209,0.42,1.587,2.3353,2.1476,,0.3842,232.354,2.1487,,35-36,2023,1,2.0,12.0,10.0,12,5,0,0,34,1,1,3,0,0,3,1,1,10,4,0,12,9,3,0,3,68,0,5,8,0,0,3,0,0,1,0,0,0,0,0,1,0,3,12,0,290,34,21,0,0,4,3,9,0,0,0,18,0,3,4,0,0,0,0,3,0,0,0,3,0,0,6,3,38,1,4,0,1,0,0,3,9,0,153,0,0,0,3,0,0,0,5,1,181,12,32,542,53,1,0
EN695,4,30.409,NESLTER_transect,D20230112T122056_IFCB102,2023-01-12 09:59:41+00:00,102,3.16006550833333,39.94986,-70.87426,15.0,cast,2881,none,,,,,,3,0,169.84304,738898.416446759,12-Jan-2023 09:59:41,15.367,35.3417,JFM,0,4,1,6,0,0,1653,364,1,280,10,0,0,0,2023-01-12 09:59:41+00:00,,,245.21531,,15.3623,15.3606,35.3417,35.3406,,,1508.73,1508.73,30.646,15.367,15.3654,4.366992,4.366717,2.3285,0.6541,,3.5906,1e-12,2.8651e-11,30.409,39.94986,-70.87426,35.9207,L10,1.339943155428062,26.154,26.1535,229.263,,2517.667,60425.0,,,0.5593,,0.0,12.416443,-0.0016,4.5059,0.169,1.2431,24.86,0.0048,2.3272,2.1403,,0.3511,232.086,2.1415,,35-36,2023,1,2.0,12.0,9.0,12,6,0,0,35,3,2,3,0,0,5,0,0,22,2,3,16,17,3,2,0,188,3,0,3,0,0,2,0,0,3,0,3,0,0,0,5,0,5,8,0,307,40,22,0,0,13,2,19,3,0,5,19,0,3,2,0,0,0,0,2,0,2,0,6,0,2,2,2,38,0,2,2,0,0,0,0,13,0,187,0,0,0,9,0,5,0,9,2,422,17,30,584,49,3,2
EN695,4,70.264,NESLTER_transect,D20230112T103647_IFCB109,2023-01-12 09:56:13+00:00,109,4.5591382375,39.94926,-70.87472,12.0,cast,1170,none,,,,,,3,0,169.88224,738898.414039352,12-Jan-2023 09:56:13,15.3867,35.3448,JFM,0,1,6,91,0,0,613,24,5,27,1,1,0,0,2023-01-12 09:56:13+00:00,,,245.1143,,15.3758,15.3764,35.3448,35.3444,,,1509.46,1509.47,70.818,15.3867,15.3873,4.371094,4.371118,2.3169,0.9188,,3.704,1e-12,2.6998e-11,70.264,39.94926,-70.87472,35.9207,L10,1.2628623268948134,26.152,26.1515,228.692,,2309.75,55435.0,,,0.5601,,0.0,12.414036,0.0007,4.5049,0.2131,0.9779,19.56,0.0051,2.3155,2.1294,,0.3741,231.74,2.1307,,35-36,2023,1,2.0,12.0,9.0,12,5,0,1,8,3,0,3,0,0,1,0,0,1,4,0,9,3,0,0,4,7,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,218,127,15,0,0,3,0,20,0,0,4,9,0,9,2,0,0,0,0,0,0,0,0,5,0,2,2,0,30,1,0,0,3,0,0,0,24,1,98,0,0,0,1,1,0,0,0,0,32,4,19,388,34,4,2
EN695,5,3.172,NESLTER_transect,D20230112T135813_IFCB109,2023-01-12 12:58:09+00:00,109,4.3838897125,39.78266,-70.88456,19.0,cast,1691,none,zooplankton,,,,,3,0,182.9801426944,738898.540381944,12-Jan-2023 12:58:09,14.6057,35.055,JFM,0,6,6,92,0,1,591,25,7,64,0,0,0,0,2023-01-12 12:58:09+00:00,,,249.4484,,14.6052,14.6044,35.055,35.0541,,,1505.54,1505.54,3.197,14.6057,14.6049,4.259141,4.258962,2.3636,0.5052,,919.09,208.1,22.641,3.172,39.78266,-70.88456,36.1059,L11,1.0448351590177962,26.1004,26.0998,237.136,,2102.5,50461.0,,,0.5937,,0.0,12.540376,-0.0008,4.4677,0.1442,0.0138,0.27,3.3226,2.3624,2.1734,,0.3503,240.291,2.1744,,>36,2023,1,2.0,12.0,12.0,12,13,0,1,7,3,1,10,1,0,2,0,0,0,5,1,14,8,6,0,3,16,1,1,7,1,0,1,0,0,2,0,0,0,0,0,1,0,7,3,0,275,86,8,0,0,1,0,9,0,0,7,5,0,5,5,1,0,0,0,2,0,5,0,7,0,7,2,2,46,0,2,0,14,0,0,0,26,0,138,0,1,0,3,0,0,0,3,1,52,9,18,518,35,14,1
EN695,5,24.861,NESLTER_transect,D20230112T135901_IFCB102,2023-01-12 12:54:03+00:00,102,3.67756923333333,39.78196,-70.88472,12.0,cast,2505,none,,,,,,3,0,183.0189216768,738898.537534722,12-Jan-2023 12:54:03,14.6368,35.0592,JFM,0,6,0,8,0,0,916,157,6,43,2,0,0,0,2023-01-12 12:54:03+00:00,,,249.28567,,14.633,14.6309,35.0592,35.0576,,,1506.01,1506.0,25.054,14.6368,14.6346,4.263631,4.263241,2.3591,0.7817,,921.28,6.7922,0.73725,24.861,39.78196,-70.88472,36.1059,L11,0.9691880599876488,26.0969,26.0961,237.032,,1856.75,44563.0,,,0.5968,,0.0,12.537532,-0.0022,4.4643,0.1903,0.0185,0.37,1.8488,2.3577,2.1647,,0.3517,239.611,2.1659,,>36,2023,1,2.0,12.0,12.0,12,8,0,1,41,3,1,0,0,0,3,3,0,3,4,1,22,14,1,0,8,83,1,0,11,0,0,4,1,1,0,0,0,1,0,0,0,0,1,11,0,366,23,22,0,0,7,1,15,0,0,1,7,0,11,12,1,0,0,0,0,0,3,0,7,0,5,1,3,60,0,4,0,4,0,1,3,8,1,275,3,0,0,1,0,0,0,8,0,212,15,65,808,76,3,0
EN695,6,5.572,NESLTER_transect,D20230112T211419_IFCB109,2023-01-12 20:42:55+00:00,109,3.61019022083333,40.15252,-70.87656,19.0,cast,3939,none,,,,,,3,0,150.088,738898.863136574,12-Jan-2023 20:42:55,11.2492,33.8939,JFM,1,1,2,97,0,1,818,15,6,11,2,0,0,0,2023-01-12 20:42:55+00:00,,,269.55847,,11.2485,11.2471,33.8939,33.893,,,1493.0,1493.0,5.615,11.2492,11.2478,3.816601,3.816385,2.4069,1.3175,,140.75,35.25,25.044,5.572,40.15252,-70.87656,36.0087,L8,0.5814486778113042,25.8692,25.8688,263.229,,1306.292,31352.0,,,0.7234,,0.0,12.863128,-0.0014,4.327,0.2796,0.0126,0.25,2.5588,2.4065,2.2094,,0.3324,266.515,2.2098,,>36,2023,1,2.0,12.0,20.0,12,32,0,3,11,8,3,7,0,0,0,0,0,6,21,0,17,12,19,1,7,30,1,0,7,0,0,0,1,0,4,3,0,0,0,0,0,0,8,7,0,931,91,8,1,0,0,0,14,1,0,6,0,0,7,1,0,0,0,0,1,0,7,0,8,0,8,6,1,276,0,18,1,8,3,0,7,19,15,69,0,0,0,3,1,0,0,8,0,100,36,15,1550,105,30,0
EN695,6,20.277,NESLTER_transect,D20230112T211502_IFCB102,2023-01-12 20:41:00+00:00,102,2.16374334583333,40.15244,-70.87708,14.0,cast,4863,none,,,,,,3,0,150.07968,738898.861805556,12-Jan-2023 20:41:00,11.2802,33.9024,JFM,0,2,4,7,0,2,1401,88,4,33,2,0,0,0,2023-01-12 20:41:00+00:00,,,269.36394,,11.2777,11.2732,33.9024,33.9001,,,1493.36,1493.35,20.435,11.2802,11.2757,3.820997,3.820353,2.4024,1.3594,,146.31,3.3529,2.2917,20.277,40.15244,-70.87708,36.0087,L8,0.5363015847387637,25.8702,25.8693,262.746,,1191.042,28586.0,,,0.7174,,0.0,12.861794,-0.0045,4.3334,0.2866,1.8486,36.97,1.5486,2.4019,2.2044,,0.3394,265.605,2.2048,,>36,2023,1,2.0,12.0,20.0,12,18,0,0,32,9,5,0,0,0,0,9,0,16,28,14,37,7,25,0,2,102,0,2,2,0,0,14,0,2,2,0,0,0,0,0,5,0,2,9,0,1095,53,12,0,0,0,5,7,0,0,14,5,0,5,5,0,0,0,0,2,0,2,0,14,0,12,5,2,481,0,28,0,2,5,0,2,7,14,134,2,0,0,2,2,0,0,12,0,393,60,23,2288,129,0,2
EN695,6,50.003,NESLTER_transect,D20230112T225746_IFCB102,2023-01-12 20:37:02+00:00,102,3.343487225,40.15223,-70.87842,8.0,cast,2727,none,,,,,,3,0,150.05864,738898.859050926,12-Jan-2023 20:37:02,14.7914,35.1182,JFM,1,6,2,67,0,1,1973,433,5,364,13,0,0,0,2023-01-12 20:37:02+00:00,,,248.41511,,14.7838,14.7831,35.1182,35.117,,,1506.99,1506.98,50.396,14.7914,14.7906,4.286392,4.28619,2.3054,0.1184,,146.31,0.12271,0.083873,50.003,40.15223,-70.87842,36.0087,L8,0.4199407923286056,26.1088,26.1081,229.819,,953.667,22889.0,,,0.5412,,0.0,12.859047,-0.0008,4.5259,0.0797,4.3862,87.72,0.3563,2.3049,2.1137,,0.3712,232.003,2.1141,,>36,2023,1,2.0,12.0,20.0,12,15,0,0,21,4,3,6,0,0,1,0,0,19,6,3,16,7,6,3,4,179,0,4,1,0,0,3,0,0,0,1,0,0,0,0,6,0,7,1,0,504,81,4,0,0,3,1,7,7,0,1,10,0,6,0,0,0,0,0,1,0,0,0,3,0,4,1,1,105,3,18,0,1,0,0,0,27,6,40,0,0,0,3,1,1,0,1,1,464,24,19,646,40,12,0
EN695,7,4.631,NESLTER_transect,D20230113T003313_IFCB102,2023-01-12 23:02:41+00:00,102,2.32744480416667,40.25944,-70.87858,19.0,cast,5087,none,,,,,,3,0,138.9770371072,738898.960196759,12-Jan-2023 23:02:41,11.3529,33.918,JFM,0,3,0,10,0,0,1794,93,2,39,2,0,0,0,2023-01-12 23:02:41+00:00,,,268.91668,,11.3523,11.3508,33.918,33.9169,,,1493.38,1493.37,4.667,11.3529,11.3514,3.828656,3.828407,2.396,1.4998,,3.704,1.5451,41.713,4.631,40.25944,-70.87858,36.0311,L7,0.4556697568303678,25.8691,25.8685,260.811,,1173.583,28167.0,,,0.7257,,0.0,12.960192,-0.0015,4.3245,0.31,0.0141,0.28,1.2229,2.3956,2.1975,,0.3655,263.991,2.1978,,>36,2023,1,2.0,12.0,23.0,12,30,0,0,21,15,0,11,0,0,0,4,0,11,11,2,37,21,9,0,9,131,6,0,11,0,0,9,0,2,0,0,0,0,0,0,4,0,9,9,0,849,45,4,0,0,2,0,11,0,0,6,4,0,2,11,2,0,0,0,4,0,4,0,24,2,30,4,0,387,4,21,2,4,2,4,2,2,13,84,0,0,0,2,2,4,0,6,0,462,54,15,2539,133,4,0
EN695,7,20.818,NESLTER_transect,D20230113T000328_IFCB109,2023-01-12 23:00:05+00:00,109,3.582339575,40.25928,-70.87916,14.0,cast,4014,none,,,,,,3,0,138.9735292928,738898.958391204,12-Jan-2023 23:00:05,11.4684,33.9622,JFM,0,2,7,144,0,0,1145,26,9,18,2,1,0,0,2023-01-12 23:00:05+00:00,,,268.17255,,11.4658,11.4611,33.9622,33.9589,,,1494.1,1494.08,20.98,11.4684,11.4637,3.844631,3.843851,2.386,1.2638,,3.704,1e-12,2.6998e-11,20.818,40.25928,-70.87916,36.0311,L7,0.4038646176368763,25.8823,25.8806,259.657,,1017.667,24425.0,,,0.7139,,0.0,12.958387,-0.0047,4.3371,0.2706,0.7865,15.73,0.0051,2.3856,2.1876,,0.3802,261.671,2.1879,,>36,2023,1,2.0,12.0,23.0,12,52,0,0,10,8,1,20,1,0,3,0,0,4,22,0,21,6,13,1,11,43,1,1,4,0,0,1,1,1,0,0,0,0,0,0,1,0,7,3,0,649,78,6,0,0,0,0,4,1,1,6,1,0,7,0,0,0,0,0,0,0,10,0,8,0,6,11,0,247,0,21,1,11,0,0,1,27,7,70,0,0,0,1,0,0,0,6,0,116,32,15,1513,63,21,1
EN695,8,5.496,NESLTER_transect,D20230113T023244_IFCB109,2023-01-13 02:10:12+00:00,109,3.56307831666667,40.5145,-70.88382,19.0,cast,3965,none,,,,,,3,0,114.2552,738899.090416667,13-Jan-2023 02:10:12,9.3909,33.3208,JFM,0,0,9,117,0,3,2916,31,14,98,14,0,0,0,2023-01-13 02:10:12+00:00,,,281.81989,,9.3903,9.3888,33.3208,33.32,,,1485.67,1485.66,5.539,9.3909,9.3894,3.589591,3.589369,2.3079,0.9481,,3.6284,0.67071,18.817,5.496,40.5145,-70.88382,34.1896,L5,0.1403518913097918,25.7411,25.7407,261.64,,829.125,19900.0,,,0.7848,,0.0,13.090407,-0.0015,4.262,0.218,3.6911,73.82,0.8933,2.3077,2.1189,,0.5026,265.152,2.119,,34-35,2023,1,2.0,13.0,2.0,13,20,0,0,4,6,1,8,3,0,0,0,0,1,17,4,8,6,22,0,6,90,1,1,1,0,0,6,0,0,0,0,0,0,0,1,3,0,20,1,1,998,45,0,0,0,1,0,11,0,1,7,0,0,1,1,3,0,0,0,0,0,7,0,8,0,1,1,0,69,1,34,0,18,0,0,1,31,81,39,0,0,0,0,1,0,0,0,0,161,10,14,1050,29,14,0
EN695,8,20.087,NESLTER_transect,D20230113T023326_IFCB102,2023-01-13 02:08:12+00:00,102,2.369160475,40.51454,-70.88436,11.0,cast,5558,none,,,,,,3,0,114.22976,738899.089027778,13-Jan-2023 02:08:12,9.3835,33.3195,JFM,0,0,3,9,0,0,5400,172,15,186,21,0,0,0,2023-01-13 02:08:12+00:00,,,281.86838,,9.3814,9.378,33.3195,33.3179,,,1485.88,1485.86,20.244,9.3835,9.3802,3.589444,3.588988,2.3037,1.0116,,3.6662,1e-12,2.7549e-11,20.087,40.51454,-70.88436,34.1896,L5,0.1644090749388896,25.7412,25.7405,262.11,,709.667,17033.0,,,0.7784,,0.0,13.089024,-0.0033,4.2687,0.2286,2.9006,58.01,0.0037,2.3035,2.112,,0.448,265.081,2.1122,,34-35,2023,1,2.0,13.0,2.0,13,6,0,0,38,4,2,2,2,0,0,4,0,36,13,21,15,6,21,0,8,304,2,2,2,0,0,6,0,0,0,0,0,2,0,0,2,0,13,8,0,1258,19,6,0,0,4,0,4,2,0,2,2,0,0,0,0,0,0,0,0,2,8,0,2,0,4,4,0,110,11,38,0,8,0,0,2,8,76,30,0,0,0,2,0,0,0,2,0,665,8,11,1547,95,0,0
EN695,9,5.204,NESLTER_transect,D20230113T050137_IFCB102,2023-01-13 04:32:17+00:00,102,2.47654309583333,40.69712,-70.88104,24.0,cast,4804,none,,,,,,3,0,97.9330425856002,738899.189085648,13-Jan-2023 04:32:17,9.7794,33.2949,JFM,1,2,5,4,0,1,2639,91,22,46,9,0,0,0,2023-01-13 04:32:17+00:00,,,279.46588,,9.7788,9.7777,33.2949,33.2937,,,1487.04,1487.04,5.245,9.7794,9.7783,3.622176,3.62195,2.3734,1.2514,,3.515,0.99612,29.267,5.204,40.69712,-70.88104,33.3913,L4,0.1966255487744911,25.6574,25.6566,268.828,,782.5,18781.0,,,0.7226,,0.0,13.18908,-0.0012,4.3278,0.2686,3.1152,62.3,1.0448,2.3732,2.1756,,0.4351,271.412,2.1758,,<34,2023,1,2.0,13.0,4.0,13,10,0,0,20,8,0,0,0,0,0,4,0,12,24,18,12,18,28,2,4,194,2,4,10,0,0,4,0,4,0,0,2,0,0,0,2,0,22,8,0,1056,34,12,0,0,4,2,14,0,0,6,6,0,2,2,0,0,0,0,0,2,16,0,18,0,4,6,2,228,2,42,0,2,4,0,0,0,38,97,0,0,0,6,2,4,0,8,0,412,40,14,1783,111,0,4
EN695,9,19.91,NESLTER_transect,D20230113T062752_IFCB102,2023-01-13 04:29:44+00:00,102,2.477841425,40.69714,-70.88167,11.0,cast,4848,none,,,,,,3,0,97.9004097536002,738899.187314815,13-Jan-2023 04:29:44,9.771,33.2948,JFM,0,0,4,3,0,0,2621,112,24,60,3,0,0,0,2023-01-13 04:29:44+00:00,,,279.51819,,9.7687,9.7662,33.2948,33.294,,,1487.26,1487.25,20.066,9.771,9.7684,3.622043,3.621742,2.3712,1.1992,,3.704,1e-12,2.6998e-11,19.91,40.69714,-70.88167,33.3913,L4,0.1461747367432591,25.6587,25.6585,268.905,,629.792,15116.0,,,0.7195,,0.0,13.187312,-0.0025,4.3312,0.2599,2.3548,47.1,0.0039,2.3711,2.1734,,0.4129,271.652,2.1735,,<34,2023,1,2.0,13.0,4.0,13,14,0,0,24,2,8,2,0,0,0,8,0,6,16,20,22,6,46,4,6,242,2,6,2,0,0,14,0,2,0,0,0,0,0,0,2,0,8,6,0,1174,20,6,0,0,2,0,18,2,0,2,0,0,2,2,0,0,0,2,0,0,4,0,12,0,4,8,0,172,2,28,0,8,0,0,2,14,57,44,0,0,0,2,2,0,0,6,0,396,36,20,1869,99,0,0
EN695,9,40.396,NESLTER_transect,D20230113T050054_IFCB109,2023-01-13 04:27:07+00:00,109,3.74027043333333,40.6971,-70.88222,6.0,cast,3522,none,zooplankton,,,,,3,0,97.8765680639999,738899.185497685,13-Jan-2023 04:27:07,9.7506,33.292,JFM,0,2,4,107,0,4,1538,36,30,30,5,0,0,0,2023-01-13 04:27:07+00:00,,,279.64906,,9.7461,9.7436,33.292,33.2912,,,1487.52,1487.51,40.714,9.7506,9.7481,3.620829,3.620529,2.3648,1.1589,,3.5528,1e-12,2.9202e-11,40.396,40.6971,-70.88222,33.3913,L4,0.1015149471137169,25.6599,25.6597,268.702,,472.542,11342.0,,,0.7277,,0.0,13.185492,-0.0024,4.3224,0.2531,1.3011,26.02,0.0048,2.3647,2.1693,,0.4236,271.999,2.1694,,<34,2023,1,2.0,13.0,4.0,13,27,0,0,1,9,1,9,1,0,1,1,0,1,25,3,9,4,23,1,4,49,3,5,5,0,0,1,4,0,1,1,0,0,0,0,1,0,8,4,0,942,78,7,0,1,3,0,19,1,0,3,0,0,3,3,0,0,0,0,1,0,11,0,8,0,9,5,0,199,0,39,3,8,0,0,3,39,45,53,0,0,0,1,1,3,0,7,0,76,23,7,1258,68,16,1
